1.239786412983425556e+01 2.160818997943368203e+01 3.081843353589241019e+01 4.002892138167750602e+01 4.923927554395440609e+01 5.844942578402746847e+01 6.765991753844326695e+01 7.687037435421856912e+01 8.608057804723262052e+01
1.207588623011482376e+01 2.128544732205375567e+01 3.049666071848179882e+01 3.970683713552553940e+01 4.891681226246507208e+01 5.812748031526742665e+01 6.733733551309001086e+01 7.654798444977181759e+01 8.575846950486501896e+01
1.185124741586030694e+01 2.106163000456071543e+01 3.027206047847596437e+01 3.948196467645050944e+01 4.869267356617213949e+01 5.790323806608884638e+01 6.711336301801949844e+01 7.632369154265128941e+01 8.553390912373943422e+01
1.202742736443683924e+01 2.123769109314910963e+01 3.044827336929630590e+01 3.965829403687023813e+01 4.886845826316481833e+01 5.807871365980913936e+01 6.728925118668367134e+01 7.649952824135806395e+01 8.570993780193484213e+01
1.219592036656026934e+01 2.140628716867377435e+01 3.061656165775070093e+01 3.982694626528865456e+01 4.903681924292089889e+01 5.824733895323681310e+01 6.745714279527517476e+01 7.666826873681506527e+01 8.587841958461100944e+01
1.189217962019767150e+01 2.110019233782554338e+01 3.031208534308607838e+01 3.952346822498604695e+01 4.873318545746317909e+01 5.794352356601896759e+01 6.715320718687235058e+01 7.636392752597754452e+01 8.557448106916545782e+01
1.196467823991449819e+01 2.117558082818793252e+01 3.038520565683160868e+01 3.959611777581732639e+01 4.880662001689758256e+01 5.801661712716072117e+01 6.722714392538819084e+01 7.643706905430843790e+01 8.564759407570576855e+01
1.227434656192211548e+01 2.148478106191463866e+01 3.069458637548492064e+01 3.990532171413999407e+01 4.911545433279971462e+01 5.832553918582203067e+01 6.753593835199288264e+01 7.674633018182802857e+01 8.595691631244758923e+01
1.223928861411289226e+01 2.144958000948978949e+01 3.065981093917900679e+01 3.987031018714876041e+01 4.908053330673535442e+01 5.829101346287175289e+01 6.750094753088234256e+01 7.671170606973889505e+01 8.592124770982643156e+01
1.228643982168528836e+01 2.149663652917704226e+01 3.070655227984221014e+01 3.991745805879036624e+01 4.912690943563586643e+01 5.833765530948824818e+01 6.754747096642182669e+01 7.675854770294270679e+01 8.596813119172745132e+01
1.250123161271556071e+01 2.171171386638142309e+01 3.092180822194383438e+01 4.013229539605981699e+01 4.934222450121380632e+01 5.855323048410330955e+01 6.776312442860609053e+01 7.697355239820477379e+01 8.618393490680510638e+01
1.205921099204065072e+01 2.126954705269750434e+01 3.047991488281983763e+01 3.969015582126399266e+01 4.890068089125154671e+01 5.811084156154298341e+01 6.732121088794239938e+01 7.653163034121364205e+01 8.574214374247796400e+01
1.166709770142118252e+01 2.087733957409390584e+01 3.008775331795233399e+01 3.929795561602816889e+01 4.850705376829666449e+01 5.771865249643325058e+01 6.692870485710395201e+01 7.613905381620834589e+01 8.534983035211277524e+01
1.185071191834699178e+01 2.106101350538754247e+01 3.027129599176900498e+01 3.948178371513422746e+01 4.869231279707276627e+01 5.790214807917300988e+01 6.711241349900814157e+01 7.632234647174948350e+01 8.553276170930070066e+01
1.234269292215479119e+01 2.155308351915258669e+01 3.076379635814963720e+01 3.997384581108426005e+01 4.918428854339107659e+01 5.839463669809883584e+01 6.760489943189919870e+01 7.681580435667628137e+01 8.602558642900520169e+01
