9.655230182809024342e+00 1.655751893500051253e+01 2.347022688313770900e+01 2.879852397883135851e+01 3.728018484306034708e+01 4.418600136018415014e+01 5.109026419742217939e+01 5.799952465424614445e+01 6.490099793321383004e+01
9.919880855621917348e+00 1.683081284539251854e+01 2.373934794287645644e+01 3.064406780540188535e+01 3.755246905996838791e+01 4.446048308138869487e+01 5.136864997134441779e+01 5.827584861442763042e+01 6.518688872921860877e+01
9.885450527845298652e+00 1.678939801908488150e+01 2.370267844864381956e+01 3.059162055760751997e+01 3.751323715403508885e+01 4.441325960311311150e+01 5.133337523216241749e+01 5.822900020431047352e+01 6.513400458425181228e+01
1.026727244743823420e+01 1.717668322899807976e+01 2.408186678559325955e+01 1.553023497746993442e+01 3.789743684819034542e+01 4.479835922836910811e+01 1.428882011431379340e+01 5.276425295739407773e+00 9.877032877799649668e+00
9.828122621340618537e+00 1.674059185561479524e+01 2.364378681245227654e+01 3.055177344592589250e+01 3.746115005520650953e+01 4.436885203088288421e+01 5.127666026297433888e+01 5.818374980265657115e+01 6.509155677886400326e+01
9.597270364037999713e+00 1.650021100659572326e+01 2.340601123471827094e+01 3.031689384924166575e+01 3.722577020352701282e+01 4.413642616769944027e+01 5.104260871119376475e+01 5.795009249445244848e+01 6.485380836947123839e+01
1.019751205673497374e+01 1.710511332704118104e+01 2.401158452196824555e+01 3.092171424430121007e+01 3.783021620238062610e+01 4.473742437110394121e+01 5.164822644986256250e+01 5.855256032522742515e+01 6.546292830076090752e+01
9.709781238416454130e+00 1.661670115434239392e+01 2.352340879255230277e+01 3.041764381118578342e+01 3.733754953903289220e+01 4.424391208163832090e+01 5.115373605660676049e+01 5.805811687518387032e+01 6.496991255478700111e+01
9.814229430106797381e+00 1.677119020790070536e+01 2.362829855510530308e+01 3.052431548274240569e+01 3.744566006156631488e+01 4.435919891692373795e+01 5.126365685065051991e+01 5.817137849856989362e+01 6.507357960178372025e+01
9.595842121285949489e+00 1.650249007253007250e+01 2.341074876166309338e+01 3.031885178853833551e+01 3.722267729277402992e+01 4.413420032395593040e+01 5.103753184483116456e+01 5.794618020628634980e+01 6.485560386490739404e+01
9.807922893891918292e+00 1.672240316635099333e+01 2.362283995509366008e+01 3.053100056301981269e+01 3.743900134965783622e+01 4.435048320544045453e+01 5.125616444900050794e+01 5.816210191191427015e+01 6.507094400347611440e+01
9.458400925579059759e+00 1.636687371373579936e+01 2.327429707842336626e+01 3.018343043034731821e+01 3.709026118519455650e+01 4.399950479455280572e+01 5.090543858445513337e+01 5.780860215738741203e+01 6.472188535474512605e+01
1.008176478807508580e+01 1.698980082533748615e+01 2.389715712021446592e+01 3.080355490603848168e+01 3.771553694567160875e+01 4.462282325084660073e+01 5.152690359370519246e+01 5.843548261759892881e+01 6.534488248276167610e+01
1.018725875611201914e+01 1.708930204186076907e+01 2.400497798466417265e+01 3.090975109440087820e+01 3.781592148767906991e+01 4.472184442315758446e+01 5.163956777089969563e+01 5.853948245545472417e+01 6.545128937987662709e+01
1.016139431714420915e+01 1.706867004879240213e+01 2.397540984710232337e+01 3.088400560197528932e+01 3.779454153160303065e+01 4.470132142905974604e+01 5.160657750403362343e+01 5.851596194475637702e+01 6.542419891929070275e+01
1.012212924863421826e+01 1.703269255278152983e+01 2.393755573838226880e+01 3.084612211724371633e+01 3.775503428981375009e+01 4.466061538545970677e+01 5.157402755988589860e+01 5.847750599748134448e+01 6.538648166815467278e+01
9.700696020620512172e+00 1.660881959389078943e+01 2.351320576658245542e+01 3.041882843761732502e+01 3.733301464895102129e+01 4.424009944401186090e+01 5.114858806828635807e+01 5.805495500514743412e+01 6.496510568324497115e+01
9.585383180301313644e+00 1.649344216403300578e+01 2.340124546243368187e+01 3.030595779319626004e+01 3.721819417909909333e+01 4.412173390244792870e+01 5.103318413019218980e+01 5.794097941863024914e+01 6.484847657797639897e+01
9.580082080295065694e+00 1.648209832140450359e+01 2.338999745011456355e+01 3.030198907989063173e+01 3.721134697390350254e+01 4.411447194740130584e+01 5.102048584490704997e+01 5.792956644907712871e+01 6.484141859290140530e+01
9.430573824567957786e+00 1.633953530864635439e+01 2.324677250957352825e+01 3.015523377667826566e+01 3.705814102951647016e+01 4.396978347253315178e+01 5.087462560552346247e+01 5.778410596744372185e+01 6.469002101437358476e+01
9.972954286022844173e+00 1.688383266755403866e+01 2.378896536870446354e+01 3.069747439797062682e+01 3.760347442627498538e+01 4.451205423935605410e+01 5.141765285894822313e+01 5.832626032574706443e+01 6.523512266266934034e+01
9.754461819352400198e+00 1.666168688369748452e+01 2.356652417635142882e+01 3.047282936372952733e+01 3.738041723163935615e+01 4.429129330866381054e+01 5.119761841636973543e+01 5.810673959960568169e+01 6.501665418493716686e+01
9.863371781965819096e+00 1.677083103036940059e+01 2.367852272783315115e+01 3.058786091418251374e+01 3.749663843681640429e+01 4.440399429305213630e+01 5.131435192184882510e+01 5.821801913051403687e+01 6.512803306140105519e+01
