-3.978218935523806010e+00 -3.980305997160578979e+00 -3.979402773350974254e+00 -3.983521278146452183e+00 -3.983855422719178030e+00 -3.988413576234845159e+00 -3.979272539324738123e+00 -3.980664720165920212e+00 -3.977807992285296024e+00
-3.890005178603620717e+00 -3.900575037929887579e+00 -3.896376712933795172e+00 -3.894846662017187100e+00 -3.891964063355091152e+00 -3.897652651500422394e+00 -3.894914628191084915e+00 -3.892482135762634243e+00 -3.897801942171786216e+00
-3.990278215198237888e+00 -3.998750649639184473e+00 -4.001995232395502811e+00 -3.996980328733871879e+00 -4.000974597186905513e+00 -3.995180182254956858e+00 -4.001249570625588170e+00 -3.996856621964644862e+00 -3.993799069954627079e+00
-4.026413292025930346e+00 -4.028477766541998406e+00 -4.026717646263985095e+00 -4.025966754128456060e+00 -4.030603492378331154e+00 -4.027410419784769324e+00 -4.026710751358761442e+00 -4.028906713009707374e+00 -4.026417946894832234e+00
-4.006541348249553103e+00 -4.004473958419304758e+00 -4.003000841100738505e+00 -4.009067713497374008e+00 -4.005457060015386261e+00 -4.012972019985644678e+00 -4.002958238325755147e+00 -4.008593723326329794e+00 -4.004399512790264737e+00
-3.814659986966793870e+00 -3.821019860067854435e+00 -3.821457743666575535e+00 -3.822986952884563472e+00 -3.817524409646043004e+00 -3.818985805464052419e+00 -3.815138672600741465e+00 -3.824618441899721777e+00 -3.822626416936357963e+00
-3.979021678269722084e+00 -3.971601434950127185e+00 -3.976255453840086940e+00 -3.977985181967859774e+00 -3.978486200130499473e+00 -3.976109089694188636e+00 -3.974205998009090912e+00 -3.972188141608661738e+00 -3.976401220591514907e+00
-3.940630443845673625e+00 -3.948284467082704197e+00 -3.941930173251056768e+00 -3.945756068222634916e+00 -3.942277844181751867e+00 -3.941960787843746150e+00 -3.944745833750748609e+00 -3.943767329831570301e+00 -3.943768639342819515e+00
-3.849298266078756914e+00 -3.843133407848386973e+00 -3.837415069271236767e+00 -3.843594183644291284e+00 -3.841835105118958982e+00 -3.841968384761081268e+00 -3.841976726543141929e+00 -3.839529086048692363e+00 -3.840975746414286185e+00
-4.015607304723111781e+00 -4.016186488413394429e+00 -4.011933584934809005e+00 -4.020870342356612781e+00 -4.017172081698737074e+00 -4.017608766951481947e+00 -4.018276896822120747e+00 -4.017187589565250683e+00 -4.015668037202528851e+00
-3.964054071715035210e+00 -3.967210040510707358e+00 -3.967548950708712940e+00 -3.969462527928967255e+00 -3.967727516052371950e+00 -3.969996838466299582e+00 -3.974038995829263676e+00 -3.967709602433919347e+00 -3.966898636298404224e+00
-3.910352102056404711e+00 -3.909020464641455472e+00 -3.906215455469398190e+00 -3.909371251639826461e+00 -3.909171079304007090e+00 -3.908481569564270508e+00 -3.908666775249669545e+00 -3.911892445606520941e+00 -3.911084326856749893e+00
-4.024618630570012456e+00 -4.022757293281141955e+00 -4.030062331540469778e+00 -4.019536564277344404e+00 -4.025168692536647441e+00 -4.027335289484142322e+00 -4.028123943381940464e+00 -4.024797145638475016e+00 -4.029671433114778267e+00
