-3.649188683657030197e+00 -3.827384581579830858e+00 -3.755009704788478953e+00 -3.706810465807143906e+00 -3.816117463331293091e+00 -3.692753868327713462e+00 -3.870307454367219346e+00 -3.876261707193286554e+00 -3.780433352138464098e+00
-4.032064152594262652e+00 -4.055277610978594183e+00 -4.055802975029935808e+00 -4.008761931492726305e+00 -3.975598016486459496e+00 -4.039481516314793907e+00 -4.024661090059471036e+00 -4.014868803769006789e+00 -4.031864351054141871e+00
-3.872929684812161266e+00 -3.844442464488179390e+00 -3.859587162882637479e+00 -3.853006071200064664e+00 -3.861340061627457576e+00 -3.817536500601386162e+00 -3.878981280068734439e+00 -3.841453374124755182e+00 -3.822760035479993324e+00
-3.759078255498599752e+00 -3.791633444223292404e+00 -3.757271799895705922e+00 -3.739640392736752084e+00 -3.758109005934743951e+00 -3.650211017624061860e+00 -3.899215954689724928e+00 -3.760113011610718647e+00 -3.771357589507136510e+00
-4.054881443875632208e+00 -4.056530644754374748e+00 -3.985508933765056216e+00 -4.016971629162825685e+00 -4.050099126374564484e+00 -4.006463715917652380e+00 -4.030395356493374770e+00 -4.042917552667868009e+00 -4.014407454392999952e+00
-3.910261649229877179e+00 -3.892757510200612447e+00 -3.838016072115769450e+00 -3.895987481672776198e+00 -3.905008750089993264e+00 -3.859847105044114990e+00 -3.947129686959127692e+00 -3.875100830676183161e+00 -3.932051430718010998e+00
-3.891301601354408835e+00 -3.873820012812257740e+00 -3.880491341327640953e+00 -3.919305084806929074e+00 -3.883833860787306858e+00 -3.927191965678026975e+00 -3.973618369272192918e+00 -3.896097454656165748e+00 -3.911678017356337023e+00
-3.904378612758813372e+00 -3.876227162374149771e+00 -3.915992170871966493e+00 -3.886735620636108113e+00 -3.886485129977054420e+00 -3.839896702941975715e+00 -3.923654409479101268e+00 -3.885148324927136798e+00 -3.914624675353009398e+00
-3.862633825766558004e+00 -3.856802753780186777e+00 -3.831346575758363571e+00 -3.859543526334110908e+00 -3.846400663127822916e+00 -3.899137683480964789e+00 -3.918827804983867846e+00 -3.789911888400082862e+00 -3.842032838557721597e+00
-3.989429029459399256e+00 -4.012728297692493840e+00 -4.005056825936258669e+00 -4.010484805455303281e+00 -4.006443773916413598e+00 -4.016676347547049275e+00 -4.018600735940748514e+00 -4.012335707614605340e+00 -3.964945507589624274e+00
-3.970889375385790565e+00 -4.039338339536586275e+00 -3.983235229447951387e+00 -3.958981947979596239e+00 -3.912536508643748245e+00 -3.995631961089384898e+00 -3.991810124874128896e+00 -3.952394779327443874e+00 -3.934440800829629659e+00
-4.047029724997798894e+00 -4.106722600326882855e+00 -4.123143258842605796e+00 -4.052859977855765905e+00 -4.098142673152522342e+00 -4.079305857312400363e+00 -4.083795440897271867e+00 -4.066287153328925541e+00 -4.048070032711471811e+00
-3.885993879379301408e+00 -3.935459630356610283e+00 -3.914811827865253946e+00 -3.990159201857129467e+00 -3.911001786232421118e+00 -3.884641930049445246e+00 -3.877776085484325730e+00 -3.853614161674667749e+00 -3.874974475789603190e+00
-3.903311183345516078e+00 -3.849312627642768714e+00 -3.874391710298863423e+00 -3.864670035628124278e+00 -3.853125837055406233e+00 -3.908101630193066889e+00 -3.887941689748268370e+00 -3.881282934508205607e+00 -3.853731876792841682e+00
